text	location	lon	lat	lat2	lon2	day
@Hunt4Meeeee ooh I couldn't take it! I love cold weather but I freezeÕæ_ÕŸåÕæ_ÕŸåÕæ_ÕŸå	Louisiana äÖó¥Ÿ	-99.667135	30.96085215	31.2448234	-92.1450245	25
Le sunset. #nofilter #nyc #brooklyn #manhattan #love #beautiful #sunset #cold #fall #winter #newyork @äó_ http://t.co/AJIkZTrybp	Jersey City, NJ	-73.99349094	40.70341452	40.7281575	-74.0776417	25
Can't wait for the snow so I can go snowboarding again #snowboarding #powder #bestwinterevercoming Õæ_ÕŸì		-2.30474561	57.14940463	NA	NA	25
tired and cold about sums it up		-78.88524763	35.72472481	NA	NA	25
I hate snow. Anyone else?	The Field.	-86.5090119	36.56311241	36.2681229	-89.4362464	25
kinda badass my birthday is on the holiday weekend Õæ_ÕŸ_Õæ_Õ±	indiana	-85.17923503	40.81846308	40.2671941	-86.1349019	25
My bed is too warm to deal with stupid people at work.	Texas!	-98.38963889	29.45866921	31.9685988	-99.9018131	25
As I prepare for Thanksgiving I reflect on the greatest preparation, John the Baptist preparing the way for JESUS !		-73.61162714	40.73698883	NA	NA	25
In bed and im still cold :(	Kingswinford	-2.15883804	52.49097706	NA	NA	25
"@MuslimCurry: Actually, every girl has a pair of uggs." &gt; I don't.	Hackney aka The 'Little' Apple	-0.0586361	51.5367658	NA	NA	25
I love winter but hate how cold it is in the morning and how there's nothing to do ever	Old Bridge, NJ	-74.31587631	40.3975546	NA	NA	25
So cold Õæ_ÕŸ©	Malmesbury	-2.21038334	51.57345471	NA	NA	25
Yeahhhh!!! äóì@CP24: Environment Canada issues special weather for Toronto. Winter storm Tues. night could leave up to 10 cm of snow in...	Sao Paulo / Toronto	-79.39792855	43.70520827	NA	NA	25
Beautiful, chilly day out at Sandrock! #crushingroutes #adventure Õæ_ÕŸä‹¥ŸäÖ¥ŸÕæ_ÕÁÍ @ Sandrock Climbing http://t.co/5wgxCf3QlX		-85.81643096	34.18061884	NA	NA	25
@JayStewart17 @LIMITOUTdoors @kenmenden @md_penn ya it was pretty cold thought he wouldn't make the winter	Annapolis Valley Nova Scotia	-64.79325307	45.06335932	NA	NA	25
Soccer in the cold sucks		-76.41672507	36.83043529	NA	NA	25
November rain (at Bank Lampung Natar) äóî https://t.co/s065yc2TwT	lampung	105.19487	-5.31088	NA	NA	25
From tomorrow morning, i should have my gloves, and wool cap	Islamabad	73.2130192	34.1421865	NA	NA	25
I've been cold and it's only mid 40'sF haha rocking that Izri beanie I got from @sk8erjp , I likeäó_ http://t.co/utdV8OOA6e	RGV, Texas	-97.496533	25.9519	NA	NA	25
Things I want right now : back massage, someone to play with my hair, a pumpkin spice cupcake, and coffeeÕæ_ÕŸ_äÖ´¥ŸÕæ_ÕŸé		-73.64166671	40.76198973	NA	NA	25
Hitting any part of your body when it's cold af outside &lt;	Houston	-95.65241771	29.85710793	NA	NA	25
Well here comes fifty zillion tweets about snow	Mount Vernon Ohio	-82.44873194	40.39912115	NA	NA	25
Not looking forward to Thanksgiving bc the Kelly's are actually insane and I get nervous around them	Collegeville, PA	-75.44690385	40.16113245	NA	NA	25
Kinda like the cold but then again. I don't	2.1.4/ Dallas to Pv äìš	-95.99745288	30.09470102	NA	NA	25
Thanksgiving isn't exactly my fav holiday but I'm more than excited to have all you freaks come home	stockton college	-74.40301122	39.38666363	NA	NA	25
@LOHANTHONY hello can u pray for me bc I lost my favorite sweater from VS and I am going to Pennsylvania &amp; NYC this week thank u love Õæ_Õ_ì	nc	-77.76735076	34.39208941	NA	NA	25
Me and my hot chocolate till the end. http://t.co/77HwtZuo4F		-117.6708767	34.10885809	NA	NA	25
It's so cold in my roomÕæ_ÕŸä‹¥ŸÕæ_Õ_óä_‹¥ŸÕæ_Õ_ë	Long Island,, NY	-72.96807251	40.957535	40.7891424	-73.1349605	25
My room at home is cold, non lived in, and strange, but it's still home and I'm happy to be here.Õæ_ÕŸë	West Virginia	-80.49971575	37.75582875	38.5976262	-80.4549026	25
Something about cold weather makes me want to buy a ton of leather stuff	Chicago	-87.61906562	41.89906859	41.8781136	-87.6297982	25
only have to pee right after I get all cozy in my bedÕæ_ÕŸ_		-79.49822659	40.28473287	NA	NA	25
If you aren't planning on including ELF and A MUPPET CHRISTMAS CAROL to the holiday viewing line up you're depriving your kids. #xmas #trust		-122.0147482	36.97986006	NA	NA	25
Aw it's cold in this house ä‹¥Ÿ	Caluke, S Lanarkshire Scotland	-3.84477749	55.73605519	55.735435	-3.836552	25
pumpkin cheesecake from the Cheesecake Factory&gt;&gt;&gt;&gt;Õæ_ÕŸ†		-80.27831088	40.70163806	NA	NA	25
all this rain &amp; my phone still dry	256	-85.7819089	34.91941006	44.5910489	21.6436273	25
Hey you when did you get so cold.		-83.23471338	42.25436291	NA	NA	25
@aylaraine Fuck off..		-90.1403612	39.0176094	NA	NA	25
I wanted to make hot chocolate but I'm already in bed now...	Fort Lauderdale, FL	-71.31090529	42.35203989	NA	NA	25
@lewisvc9 always better than winter ä‹¥Ÿä_‹¥Ÿ x		-0.02802077	53.54789165	NA	NA	25
I hate winter for the sole reason that every year, without fail, I get FUCKING SICK!		-66.33511591	18.33482934	NA	NA	25
Some people need someone to cuddle on this rainy/cold night so they can get their underwear out of their ass. Srsly tho..	Lake Charles, Lousiana	-93.26122083	30.12588157	NA	NA	25
Making some hot chocolate and food.. it's freezing outthe heater for the house is deff on, but the cool air still finds a way in burrr ä‹¥ŸÕæ_Õ_óÕæ_ÕŸ©Õæ_ÕŸ	THE BURGH !	-79.96889827	40.47511151	NA	NA	25
so many mixed emotions about having Thanksgiving in Mississippi	Athens	-84.91670438	32.57174497	NA	NA	25
@AntiStoopid people still think I'm cold cause I ain't tear up watching lion king	Dallas	-96.88287514	32.65268927	NA	NA	25
@Defconplay  #ZeldaDefConPlay #Zelda ya espero con ansias la resolucií_n de su concurso que hoy jugaba wind waker en mi game cube	íìT: 19.499037,-99.16025	-99.12963489	19.44144144	NA	NA	25
Thanksgiving is going to be weird without the whole engle family #thanskgivingfor4 #Missingeveryone	Nashville, TN	-86.76504552	36.1687029	NA	NA	25
It's raining outside. äÖî¥Ÿ #rain #blue #sky #water #drop #raining #ig #igkreatif #ig_kreatif #hujan @äó_ http://t.co/gzyAwgovgr	From Nasi Lemak to Sushi	140.1077546	37.90020819	NA	NA	25
Time to go shopping.  Just put Shasta's winter jacket from last year on and she flexed and busted out of it.	Victoria, BC	-123.3142064	48.43534861	NA	NA	25
I love sleeping in the cold so I can cuddle with my blankets since I dont have anyone		-115.2389876	36.27319491	NA	NA	25
I'm just going to turn into a cold heartless little bitch.	Painesville, Ohio 	-81.20988274	41.73502072	NA	NA	25
Who cares if it's not even thanksgiving. In the spirit of it being deathly cold, I put my tree up to make things not so bad and I was RIGHT	fort worth tx	-97.37942301	32.71697142	NA	NA	25
@Goodey405 wanna play my trombone when I come home for winter break? Lawl	Eugene, OR	-123.0942292	44.04679487	NA	NA	25
Mmm frost. Mmm mist. Mmm drizzle. That makes a change from Mistral wind &amp; blue sky.	Caderousse, Vaucluse	-0.1052746	51.5130798	NA	NA	25
I love the rain &gt;&gt;&gt; Õæ_ÕŸë	just swangin'	-87.48886921	33.17677151	NA	NA	25
@heythatsfabio ma niggga ma nigga Õæ_ÕŸ D block all day you snow this	NY State Of Mind	-77.6315412	43.1625392	NA	NA	25
so i heard that we're suppose to get a really bad snow storm tonight &amp; therefore i am not looking out my window whenever i wake up tomorrow.		-81.5367249	41.1410634	NA	NA	25
"I don't mind spending every day, out on your corner in the pouring rain
Look for the girl with a broken smile.."	Wellpinit 	-117.6082637	48.0414808	NA	NA	25
Sí« kom frosten, og fuck det er koldt #winter #frost #cold #denmark @ Ní_rum St. http://t.co/W5DYkhooK6	Denmark, Copenhagen	12.52830863	55.81391843	55.6760968	12.5683371	25
@_BriannaJ94 my aunt went on one there she loved it too..crazy too cold for me doe..ä_‹¥Ÿä‹¥Ÿ	ä‹_entral ä‹_alifornia Ó_Óëˆ	-119.0257487	36.06281383	38.39278	-121.57194	25
Isn't rain suppose to help you fall asleep		-80.1252093	25.95320568	NA	NA	25
@PasqualeRotella Are you gouts gonna be offering ice again by the entrance? That kept my water cold all night Õæ_ÕŸ_	Hollywood,CA	-118.3072025	34.08790306	34.0928092	-118.3286614	25
"School decide to have photos in winter when people get spots and there skins pale. 

Logic"	England	-1.3336299	53.1063091	52.3555177	-1.1743197	25
My Heart So damn Big, i be wanting to Cut half of it Off, To Truly know how it feel to be cold hearted, &amp; not give a fuck , or atleast half		-76.54002945	39.36063124	NA	NA	25
A cold on my day off is not cool #boring	Beaconsfield 	-0.65338477	51.64730125	51.602396	-0.6442409	25
Coffee Lovers. Yumyum. Best ice cream!Õæ_ÕŸ†Õæ_Õ__ #coldstone #icecream #foodporn @ Cold Stone Creamery http://t.co/MHM982oFa4	Manila	100.528219	13.90391	14.5995124	120.9842195	25
@BethThomson I love winter but this is a joke!	Southampton	-1.40049597	50.8993763	50.9097004	-1.4043509	25
Rain , rain go away come again when we need you	Philippines	124.2937986	8.0058251	12.879721	121.774017	25
Buying my self a @machinegunkelly sweater.  ä»«		-95.9722081	28.9947314	NA	NA	25
If I was not friends with Michael Butts I don't think I'd know what a movie theater is. Thankful for Thanksgiving break!	5280	-104.746648	39.6240694	NA	NA	25
@manuelpenales2 lola cilla lng pumpkin	Manila, Philippines	121.1199537	14.6419851	NA	NA	25
@medina_cathy not this cold. It gets in your bones	East Haven, CT	-72.8687482	41.25970517	NA	NA	25
A7eh "@680News: Special weather statement in effect for #Toronto &amp; #GTA with wet snow starting this afternoon http://t.co/2TFkuIBMIs #680wx"	egypt	-79.7706672	43.4198939	NA	NA	25
"@ei_7: Kalau 'masuk angin'......catch a cold	Bandung	106.7428489	-6.1208919	NA	NA	25
Lol. Oh well"@iMaluta: Lol the wind that you have though "@IamDimplePhly: I deleted that tweet, but you saw it. So fuck you :)""	Midrand	28.09243965	-25.99341965	NA	NA	25
#Tignes daily report - cold but epic! http://t.co/2MnLMraXBP	Tignes, France	6.90988782	45.44750541	NA	NA	25
DE-News : While most Americans are sitting down to Thanksgiving dinner on Thursday, astronomers will be looking... http://t.co/E8UQivhkgj	Deutsch | Nederlands	13.46757813	52.5913198	NA	NA	25
There's nothing more annoying than people screaming over how excited they are about the snow... Oh wait		-73.65312715	43.3508209	NA	NA	25
@sarahjanecoyte but yeh.. Even after a weeks rain with all them storms the track at bankstown was a rock solid road!!	Staffordshire and Aus!	151.149553	-33.61367742	NA	NA	25
Erin thinks she's willy wonka when she's making hot chocolate she sings the song &amp; everything		-74.12924612	41.00199663	NA	NA	25
Wearing the largest sweater I could find in my house #inlove	Dale 	-73.44901828	40.71948882	NA	NA	25
I can't even cope with how cold it is Õæ_ÕŸ‚	Hemel Hempstead, Hertfordshire	-0.47002779	51.76294705	NA	NA	25
@ShicaraSmith big week ahead. Major historical job-site tomorrow, doing a bunch of cooking for Thanksgiving, early days at work all week.	Michigan	-83.63621093	43.02346778	NA	NA	25
Lets get it right people RT @MarketplaceAPM:This Thanksgiving, remember: It's not the turkey that's making you tired. http://t.co/IOkFmiJy0d	DC via Minneapolis	-76.98286428	38.89134238	NA	NA	25
I'm over this snow already	In My Own World 	-80.10153472	40.65940932	NA	NA	25
This rain though &gt;&gt;&gt;	äÖÊIn God's Heart [ä»«]äÖÊ	-77.3334692	25.0307733	NA	NA	25
Heavy rain today, snow tomorrow. #weather #Thanksgivingtravel	Greeneville, Tennessee	-82.83288763	36.1626459	36.1631574	-82.8309861	25
Oh look, snow. @ Philippi Hall http://t.co/efPwlYdvpI	Gorham, Maine	-70.44760927	43.68359606	43.6795314	-70.4442252	25
Woke up to all this snow on campus smh		-73.24167288	43.51756472	NA	NA	25
#nowplaying wax - rosanna - very sunny altho its raining	aberdeen, scotland	-2.0982196	57.19525813	57.149717	-2.094278	25
@_District95_ lol sweater for wat school?	Khadeisha'M.ä_¥Ÿ	-77.3718963	25.0487149	NA	NA	25
Hate the rain äÖîäÖî		-77.01032185	38.888298	NA	NA	25
It was sunny when we left London. By the time we arrived in Cambridge the world had righted itself to a lovely, overcast, 3 degrees. #brrrr	on the road	0.12066851	52.23536425	28.3600658	121.3715662	25
Custom coffee blends for your host or hostess this holiday season !! Call for more informationäó_ http://t.co/pq0fkyJbqP	Westwood, NJ	-74.0332397	40.99138267	40.9912087	-74.0326395	26
@WhiteHouse is he on a Monsanto's Special diet? #GMO turkey this holiday? #thanksbutno Prob a good idea to save this one from being eaten		-97.53004963	35.53625397	NA	NA	26
100% rain tomorrow.   I seriously just got ny hair done	NJ/NY	-74.0706261	40.8287268	40.7143528	-74.0059731	26
A little brightness for my cold nights,äìÂ http://t.co/fxEhqfyaDY	Vagabond, Wonderland	-72.77893477	41.67529049	NA	NA	26
City looks cute in the winter	norwich	1.29653455	52.62698024	52.6308859	1.297355	26
People should be arrested for making chitlins on Thanksgiving or any other time of the year	Detroit MI 	-83.3740773	42.26611735	42.331427	-83.0457538	26
More excited for Thanksgiving Eve than actual turkey day #ilikemydrinks		-75.18747062	39.95605789	NA	NA	26
Mt.Vesuvius got snow overnight!! #exciting http://t.co/PLzgcCSrHQ	Minnyyy // Sorrento, Italy	14.37700747	40.62194165	40.6262925	14.3757985	26
"@OMGtrolls: me when its cold at night http://t.co/aV3jvouEzx" @kingkoopaaa actually u	Northern Virginia	-77.2167757	38.9052923	37.2232316	-81.4498717	26
My lecturer confirmed that people grow extra fat during cold seasons so it's ok to be fat in winter. All I needed to hear Õæ_ÕŸ‰Õæ_Õ±ë		-1.52482421	52.4092187	NA	NA	26
@Flubarb @crsy Indeed; cold pizza is always better.	Whimsicalifornia	-122.4174703	37.7764432	NA	NA	26
Is it supposed to rain?	Bay areaÜ€‹	-122.2448525	38.12839574	NA	NA	26
Thanksgiving #nailart #leaves #fall #gel @ Nail Spa http://t.co/J2k4r2EABW		-82.34040195	34.84811956	NA	NA	26
In dire need of a mint hot chocolate from Dunkin		-72.44415147	41.5782571	NA	NA	26
@jmartineznews @TyThomason @kzawadzki say I'm a grinch. Well, look who is in the holiday spirit NOW! Õæ_Õ_‹Õæ_Õ_ƒÕæ_Õ_ http://t.co/AlKmpwFqfE	Fayetteville, AR.	-94.16684644	36.06672495	NA	NA	26
Hate when it's too cold or too hot because my mom uses it as an excuse to not take me anywhere. Õæ_ÕŸÍ	San Antonio, Tx	-98.57476297	29.46911256	NA	NA	26
Ready to be with my fam for Thanksgiving. Nothing else like it. Õæ_Õ_		-93.25091686	30.146033	NA	NA	26
Final countdown to Thanksgiving vacation Õæ_ÕŸ	Troy, Oakland County, Michigan	-83.16916501	42.58277849	NA	NA	26
@zurichvienna @TheGuestHouseV If snow settles the Christmas Markets will be at their best &amp; the city will look even more beautiful, so yes:)	Vienna	16.47449502	48.24134098	NA	NA	26
Beds to warm to get out of :3	Uk	-1.94722667	52.76328039	NA	NA	26
I hate how cold it isÕæ_ÕŸ_		-2.90078676	53.48632366	NA	NA	26
@crcx16 well I obvi can't drive the ol Camry on the snow lol	304 + 843	-81.70752827	38.77262317	NA	NA	26
äóì@abc13houston: #snow falling around parts of town; send photos or video to news@abc13.comäó And melts (I'm sure) before it hits ground Õæ_ÕŸÊ	Houston, TX	-95.60890074	29.863187	NA	NA	26
If it's gonna be freezing AND raining, might as well snow, I mean really. Õæ_ÕŸÍ	College Station, TX	-96.3526543	30.661227	NA	NA	26
It's cold	American Canyon	-122.2448774	38.17416343	NA	NA	26
All this rain and shit is making this week boring a'f	Corsicana, Texas 	-96.4765905	32.1206765	NA	NA	26
I just drunk a cold brew. Õæ_Õ__Õæ_ÕŸ	sak, Forever äì_	-82.08729226	33.39020454	NA	NA	26
Elderly man wearing a sweater that says "hustler" on it-- thank you for existing	Orange County, CA	-117.8629083	33.68090649	NA	NA	26
I'm Ready For Thanksgiving ...	Tra's House ! 	-82.4967151	33.4587119	NA	NA	26
not being able to turn on my heating so asking the big bro to help! @LiamMawdsley #sothankful #warm  #toastie äÖ_¥Ÿ		-1.56492214	53.80124493	NA	NA	26
Rain rain go away		-76.34546461	36.23219526	NA	NA	26
Very cold!!! #coyds http://t.co/MwdU66b2ny	Milton Keynes, England	0.89753932	51.92317453	52.0406224	-0.7594171	26
Am I the only one who actually eats cranberry sauce on Thanksgiving? Lol I love that stuff Õæ_ÕŸ†		-76.72202501	39.13049672	NA	NA	26
To all of our Client-Partners, Supporters &amp; Community:  #Thanksgiving   #thankful @AdaJenkinsNC http://t.co/UzULVcqxnj		-80.85391922	35.49881176	NA	NA	26
I hate cold weather....	Batcave	-81.8539872	31.6625507	45.480461	-122.612087	26
Well rain does good for one thing.. Mudding	Ballentine,SC	-81.20084527	34.15161483	34.1243155	-81.2373187	26
#holiday #sun #summer #sunny #day #amusement #park #Mirabilandia #Lido #di #Savio #Ravennaäó_ http://t.co/ieDpoFSH3O		12.26383209	44.33735527	NA	NA	26
I love the rain and all but is all this thundering necessary?Õæ_ÕŸ©Õæ_ÕŸ_		-82.74246971	31.03382571	NA	NA	26
that's like me saying Mary or all the polo in the world Õæ_ÕŸ« #nobrainerÕæ_ÕŸ_	747äìš¥Ÿ803	-80.93728253	34.11243961	NA	NA	26
Ma was struggling with putting a wreath up for a good five minutes. She leaves the room and I put it up in two seconds.	Kissimmee, Florida	-81.45783535	28.21145449	28.2919557	-81.407571	26
need to start deciding on next years holiday gallys,.. who's in?! @CharlotteGarfit @jadetye @Chloee_Stanton @beckyallen_ @CharWildcatDoll	Leeds	-1.64102714	53.81332081	53.801279	-1.548567	26
Only 1 and a half balls left to do on my scarf out of 5, then onto the pom-poms Õæ_ÕŸ	Ripley, Derbyshire 	-1.39446714	53.04318531	NA	NA	26
"""I love the holidays !""

- Said no one that works in Retail Õæ_ÕŸ_"		-117.7596071	34.10980782	NA	NA	26
